Region_ID,Name,Vertex_Count,Center_X,Center_Y,Center_Z,Extent_X,Extent_Y,Extent_Z,Approx_Area_mm2
152,Left Region 152,16,52.893028020858765,-2.8176460936665535,47.636033058166504,7.547657012939453,12.4841890335083,10.868316650390625,1.6
153,Left Region 153,18,49.24154133266873,-9.44735829035441,37.70638635423448,9.938987731933594,6.975659370422363,11.707645416259766,1.8
154,Left Region 154,23,41.617068580959156,-14.285107612609863,34.249692170516305,6.765068054199219,7.647871971130371,7.459980010986328,2.3000000000000003
155,Left Region 155,17,36.0383565566119,-17.01825012880213,40.629842421587774,5.178123474121094,4.076381683349609,7.218475341796875,1.7000000000000002
156,Left Region 156,14,42.22948156084333,-12.47110114778791,46.318813868931365,10.560352325439453,4.578485488891602,11.265823364257812,1.4000000000000001
157,Left Region 157,16,44.0640184879303,-4.980155915021896,54.00564455986023,11.569473266601562,7.269166707992554,7.193111419677734,1.6
158,Left Region 158,19,31.837140434666683,-4.79078364685962,47.964379360801296,7.128501892089844,8.626754462718964,4.194614410400391,1.9000000000000001
159,Left Region 159,13,25.64826143704928,-7.356360472165621,49.34187522301307,3.793905258178711,4.850758075714111,5.410068511962891,1.3
160,Left Region 160,11,32.80802397294478,-8.784098885276101,54.73732618852095,7.803163528442383,6.136730670928955,9.212944030761719,1.1
161,Left Region 161,22,41.753672339699484,-12.427380280061202,60.73758472095836,6.734230041503906,16.27608823776245,11.166027069091797,2.2
162,Left Region 162,15,39.091818745930986,-15.451906077067058,52.752437845865884,6.157493591308594,9.466315269470215,8.027030944824219,1.5
163,Left Region 163,19,36.158619127775495,-20.41023726212351,47.33855639005962,4.695812225341797,7.579143524169922,12.65704345703125,1.9000000000000001
164,Left Region 164,25,29.020928039550782,-26.318292999267577,52.03219757080078,10.550226211547852,3.892148971557617,6.880973815917969,2.5
165,Left Region 165,18,28.898029539320206,-24.17205545637343,60.72358067830404,14.775838851928711,3.7742481231689453,10.926528930664062,1.8
166,Left Region 166,29,33.49140561860183,-13.868979108744654,66.11705424867827,10.26059341430664,14.701578617095947,14.156562805175781,2.9000000000000004
167,Left Region 167,18,25.770893838670517,-10.385814693239,54.87347221374512,6.38189697265625,5.515979290008545,6.680084228515625,1.8
168,Left Region 168,19,24.48615877251876,-13.126293533726743,66.44577247218082,7.903842926025391,8.523451805114746,12.707351684570312,1.9000000000000001
169,Left Region 169,22,21.02224805138328,-24.597672895951703,67.2467906258323,13.842416763305664,6.686073303222656,11.302982330322266,2.2
170,Left Region 170,15,19.91071542104085,-28.279175821940104,56.59802017211914,8.163198471069336,4.367336273193359,6.817985534667969,1.5
171,Left Region 171,19,12.63762674833599,-29.64818803887618,66.14238036306281,5.272439002990723,6.999027252197266,14.588882446289062,1.9000000000000001
172,Left Region 172,39,13.323895637805645,-18.15517672514304,73.11696096567007,18.337627410888672,14.468134880065918,9.013069152832031,3.9000000000000004
173,Left Region 173,27,16.221725852401168,-10.175817207053855,66.13065055564597,8.541669845581055,10.19241189956665,9.569976806640625,2.7
174,Left Region 174,28,3.067246730838503,-23.257119383130753,67.80227715628487,4.396518707275391,13.025585174560547,16.88382339477539,2.8000000000000003
175,Left Region 175,23,2.102455517520075,-34.64969278418499,63.20472816798998,4.016652584075928,12.62380599975586,15.672477722167969,2.3000000000000003
176,Left Region 176,27,5.795606772104899,-34.34403242888274,71.95735479284215,9.12711215019226,13.19399642944336,9.643013000488281,2.7
177,Left Region 177,20,8.083297502994537,-37.46125602722168,53.369577407836914,9.577372312545776,8.400688171386719,12.275287628173828,2.0
178,Left Region 178,21,4.1238289674123125,-25.946915490286692,54.822633289155505,2.850166082382202,13.309789657592773,10.270431518554688,2.1
179,Left Region 179,19,15.11445853584691,-39.817302101536804,49.485423840974505,4.114294052124023,7.486919403076172,10.265243530273438,1.9000000000000001
180,Left Region 180,23,15.289065609807553,-35.20702843044115,42.41876917300017,4.936487197875977,8.773624420166016,6.518653869628906,2.3000000000000003
181,Left Region 181,14,14.50763395854405,-26.637507029942103,40.52875873020717,3.029813766479492,7.077543258666992,3.9526519775390625,1.4000000000000001
182,Left Region 182,19,9.903815143986753,-25.500295337877777,46.36356393914474,7.638686180114746,11.546684265136719,5.456607818603516,1.9000000000000001
183,Left Region 183,12,10.818797906239828,-14.605111678441366,44.798422495524086,3.781731605529785,7.737039566040039,6.0418701171875,1.2000000000000002
184,Left Region 184,14,3.9993868555341447,-14.309009620121547,51.32112584795271,4.684821128845215,11.89079761505127,9.175373077392578,1.4000000000000001
185,Left Region 185,21,4.402324086143857,-11.758282252720424,63.63167299543108,4.627502918243408,10.844924926757812,14.842140197753906,2.1
186,Left Region 186,40,1.7233848808333279,25.763523864746094,0.5750546772032976,4.935636982321739,23.212373733520508,18.04066753387451,4.0
187,Left Region 187,14,5.343957611492702,40.30955532618931,-0.47548150164740427,9.475758075714111,7.102108001708984,13.449570655822754,1.4000000000000001
